search query,article date,article title,article summary
hurricane irma,2017-09-19T08:59:20+0000,"Hurricane Maria Does ‘Mind-Boggling’ Damage to Dominica, Leader Says","Prime Minister Roosevelt Skerrit said the Caribbean island had sustained “widespread devastation” from the storm, which hit at Category 5 strength."
hurricane irma,2017-09-23T13:11:05+0000,"The Storms Moved On. The Caribbean Islands Fear the Tourists Might, Too.","In a region that relies on visitors, hurricanes left tourism on some islands ‘in a coma.’ The threat of a long-term slump looms, complicating efforts to rebuild."
hurricane irma,2017-09-07T13:00:46+0000,How You Can Prepare to Evacuate Your Home for a Hurricane,"Here are some tips for getting ready: Make a plan, bring documents, close lids, clear the yard, blast the freezer."
hurricane irma,2017-09-18T18:39:51+0000,"Despite Rising Seas and Bigger Storms, Florida’s Land Rush Endures",Florida rose from a swamp and never stopped growing. But hurricanes become harder to absorb as the buildings keep spreading.
hurricane irma,2017-09-19T18:25:29+0000,Puerto Rico Braces for ‘Potentially Catastrophic’ Hit by Hurricane Maria,A glancing hit by Hurricane Irma left 70 percent of households without power and 34 percent without water. Now Hurricane Maria is on a path to hit the vulnerable island directly.
hurricane irma,2017-09-06T16:24:08+0000,"First Harvey, Then Irma and Jose. Why? It’s the Season.","Experts say that with conditions just right in the tropical Atlantic, late summer and early fall is prime time for hurricanes."
hurricane irma,2017-09-11T07:21:01+0000,"Conspiracies, Corruption and Climate",It’s not just Rush Limbaugh: Know-nothings are running America.
hurricane irma,2017-09-22T13:12:59+0000,How to Help Puerto Rico and Other Islands After Hurricane Maria,"A guide to helping victims of a storm that devastated the Caribbean, leaving millions without power and limited access to water."
hurricane irma,2017-09-21T21:20:38+0000,How to Avoid Buying a Car Flooded by Hurricanes,"With some basic due diligence, as well as a discerning eye, you can usually avoid buying a water-damaged car."
hurricane irma,2017-09-11T19:52:14+0000,"In Florida, a Storm’s Fright Gives Way to a Blackout’s Troubles","In Hurricane Irma’s wake, the most widely felt damage has been to the state’s electricity system, with millions of customers left without power."
hurricane irma,2017-09-14T08:30:01+0000,Teaching Activities for: ‘The Battered Southeast Grapples With Irma’s Aftermath’,Has hurricane coverage of the United States Virgin Islands been neglected in favor of more coverage of the mainland states affected by the storm?
hurricane irma,2017-09-12T18:27:00+0000,Why Getting the Power Back On in Florida Could Take Weeks,Irma has left up to 15 million people in Florida without electricity. Restoring service could be the most complex operation of its kind in United States history.
hurricane irma,2017-09-11T10:30:35+0000,Morning Agenda: The Cost of Irma to Florida’s Insurers,"The hurricane’s human toll has been considerable, but while initial damage estimates are being rolled back, the health of Florida’s insurers could still be on the line."
hurricane irma,2017-09-10T19:58:00+0000,"As Irma’s Winds Rise, So Does a Debate Over TV Storm Reporting",Television correspondents are standing out in the storm as Hurricane Irma lashes Florida. Is that necessary? Reporters say better them than you.
hurricane irma,2017-09-19T12:58:17+0000,The 2017 Hurricane Season Really Is More Intense Than Normal,"It’s not your imagination. From Harvey to Irma to Jose to Maria, this year’s Atlantic hurricane season “has been an overachiever by almost every index.”"
hurricane irma,2017-09-14T09:00:26+0000,"Harrowing Storms May Move Climate Debate, if Not G.O.P. Leaders","Political leaders say the politics of climate change have been steadily shifting, as extreme weather makes the impact of carbon pollution more vivid."
hurricane irma,2017-09-14T23:42:37+0000,Nursing Home Deaths in Florida Heighten Scrutiny of Disaster Planning,"Some are questioning whether a new rule on temperature control, soon to take effect, should be strengthened after eight residents died in a center without air-conditioning."
hurricane irma,2017-09-08T18:58:06+0000,"Long a Refuge for the Elderly, Florida Is Now a Place of Danger","In a state where one in five residents is over 65, caring for older residents is one of the main challenges in planning for Hurricane Irma as it heads toward Florida."
hurricane irma,2017-09-21T00:03:38+0000,"Florida Nursing Home Listed Dead Resident as ‘Resting in Bed,’ State Says",State officials said a nursing home made late and “dubious” entries in medical records on the morning eight residents died in the post-hurricane heat.
hurricane irma,2017-09-14T06:45:02+0000,How to Clean Up Safely After a Hurricane or Flood,"Cleaning after a hurricane, flood, or other major storm is different from regular, and even heavy duty, cleaning."
hurricane irma,2017-09-10T04:28:10+0000,Quotation of the Day: Hurricane 300 Miles Wide Trains Its Fury on Florida,"Quotation of the Day for Sunday, September 10, 2017"
hurricane irma,2017-09-29T15:37:07+0000,"A Teacher Vanishes Again. This Time, in the Virgin Islands.","Nine years ago, Hannah Upp disappeared in New York and was found weeks later in a fugue state. Now she is missing in the hurricane-devastated Virgin Islands."
hurricane irma,2017-09-12T00:23:59+0000,"Hurricane Price Gouging Is Despicable, Right? Not to Some Economists","Eliminating price controls can increase the available supply of essential goods, the argument goes, and help prevent a black market."
hurricane irma,2017-09-17T00:30:32+0000,Nursing Home Deaths Prompt New Rules by Florida Governor,They will require nursing homes and assisted living facilities to have generators that can keep comfortable temperatures for four days after power loss.
hurricane irma,2017-09-23T17:39:10+0000,"At Florida Nursing Home, Many Calls for Help, but None That Made a Difference","After the home lost power to its air-conditioning, 11 of its residents died. Records and interviews show a preventable descent into chaos."
hurricane irma,2017-09-28T12:41:38+0000,"Trump Waives Jones Act for Puerto Rico, Easing Hurricane Aid Shipments",Puerto Rican officials and their allies had argued that the law was making it harder to get needed supplies to the island after Hurricane Maria.
hurricane irma,2017-09-08T19:28:16+0000,Texas Energy Industry Recovering From Hurricane’s Disruption,"Two weeks after the storm, refineries are resuming operations, deliveries and shipping are getting back to normal and gasoline prices are stabilizing."
hurricane irma,2017-09-27T21:50:57+0000,Trump’s Inaugural Committee to Donate $3 Million to Hurricane Relief,"Inaugural committee officials said the money will be divided equally among the American Red Cross, the Salvation Army and Samaritan’s Purse, an evangelical group."
hurricane irma,2017-09-21T00:41:39+0000,"Maria Strikes, and Puerto Rico Goes Dark","Less than two weeks after Hurricane Irma, a new storm made a direct hit on the island, knocking out its power grid."
hurricane irma,2017-09-07T01:56:29+0000,"Quotation of the Day: Vicious Storm, Roaring West, Hits Caribbean","Quotation of the Day for Thursday, September 7, 2017."
hurricane irma,2017-09-20T07:00:24+0000,"For Many Medical Students, the Caribbean Was Warm and Welcoming. Until Now.","Offshore schools have become an established part of the medical education system, but two deadly hurricanes have damaged some schools and led to evacuations."
hurricane irma,2017-09-13T14:41:08+0000,Eight Dead From Sweltering Nursing Home as Florida Struggles After Irma,"A criminal investigation was opened into a nursing home where eight died after the air-conditioning failed, a situation the governor called “unfathomable.”"
hurricane irma,2017-09-21T08:29:19+0000,"Hurricane Maria Updates: In Puerto Rico, the Storm ‘Destroyed Us’","Puerto Ricans are facing the crushing devastation wrought by Hurricane Maria — splintered homes, uprooted trees and floodwaters coursing through streets."
hurricane irma,2017-09-06T22:33:06+0000,Trump Chooses 12 Charities for His Harvey Donations,The Red Cross and the Salvation Army will receive the largest portions of the president’s $1 million total donation to assist in relief efforts.
hurricane irma,2017-09-08T16:58:35+0000,Read These 3 Books on Hurricanes,"Two books follow families affected by similar disasters, and a third argues that humans may hold the key to mitigating their impact."
hurricane irma,2017-09-20T09:39:44+0000,Puerto Rico Loses Power and Sets a Curfew,"The storm, which killed at least one person in Puerto Rico, regained “major hurricane status” early Thursday, marching toward the Dominican Republic as a Category 3 system."
hurricane irma,2017-09-21T09:00:33+0000,How to Use Twitter and Facebook for Emergency Travel Information,"You don’t have to like social media, but when a natural disaster or emergency strikes, it can provide essential travel tools."
hurricane irma,2017-09-12T07:21:01+0000,"Irma, and the Rise of Extreme Rain",The number of severe rainstorms has jumped by one third in recent decades. Warmer air is a big reason.
hurricane irma,2017-09-18T09:30:01+0000,"What’s Going On in This Picture? | Sept. 18, 2017","Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see."
hurricane irma,2017-09-10T23:57:57+0000,"Recovery From Two Hurricanes, and German Automakers Look Forward","Damage assessments begin from Irma as Houston regains its footing, and a big auto show in Frankfurt could be a breath of fresh air for BMW, Daimler and Volkswagen."
hurricane irma,2017-09-11T01:29:23+0000,Quotation of the Day: A Devastated Island’s Cry: ‘All the Food Is Gone’,"Quotation of the Day for Monday, September 11, 2017."
hurricane irma,2017-09-07T09:39:43+0000,"Irma, Facebook, U.S. Open: Your Thursday Briefing",Here’s what you need to know to start your day.
hurricane irma,2017-09-12T17:40:04+0000,"Mexico, Hit by Its Own Disasters, Can’t Help Texas After All","After Hurricane Harvey left part of Texas under water, Mexico offered to help its neighbor. That was before an earthquake and Hurricane Katia."
hurricane irma,2017-09-28T21:43:28+0000,Trump Administration Is Pressed to Step Up Hurricane Recovery in Puerto Rico,"White House aides insisted that the administration’s response was adequate, but residents in Puerto Rico complained of a lack of basic supplies."
hurricane irma,2017-09-24T03:56:45+0000,Quotation of the Day: A Preventable Descent Into Suffocating Chaos,"Quotation of the Day for Saturday, September 24, 2017."
hurricane irma,2017-09-17T01:45:19+0000,Tropical Storm Maria Is Latest Threat to Caribbean Islands,"A hurricane watch has been issued for Antigua and Barbuda, and Puerto Rico and the Virgin Islands may be affected by the middle of next week."
hurricane irma,2017-09-26T15:58:45+0000,Trump Rates His Hurricane Relief: ‘Great.’ ‘Amazing.’ ‘Tremendous.’,"The hurricanes are yet another reminder of the president’s rare capacity for self-congratulation, even in the aftermath of deadly disasters."
